level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	5195	7144	-1	
2	1	1	0	0	0	630	314	4166	4992	-1	
3	1	1	1	0	0	630	314	4166	4992	-1	
4	1	1	1	1	0	630	314	4166	4992	-1	
5	1	1	1	1	1	630	314	4166	4992	95.000000	 
2	1	2	0	0	0	2678	5236	35	9	-1	
3	1	2	1	0	0	2678	5236	35	9	-1	
4	1	2	1	1	0	2678	5236	35	9	-1	
5	1	2	1	1	1	2678	5236	35	9	40.320793	=
2	1	3	0	0	0	2723	5229	1926	544	-1	
3	1	3	1	0	0	2723	5229	1926	391	-1	
4	1	3	1	1	0	2723	5229	1723	90	-1	
5	1	3	1	1	1	2723	5235	246	69	70.013252	“Left
5	1	3	1	1	2	3022	5241	185	77	94.649635	Top:
5	1	3	1	1	3	3325	5241	352	78	93.000824	Gregory
5	1	3	1	1	4	3733	5229	713	87	87.080551	Currie-Carlyle
4	1	3	1	2	0	2765	5382	1884	85	-1	
5	1	3	1	2	1	2765	5391	309	64	95.970245	Bottom
5	1	3	1	2	2	3123	5386	238	70	93.171715	Left:
5	1	3	1	2	3	3476	5382	360	70	92.444633	Malissa
5	1	3	1	2	4	3886	5382	763	85	56.021076	Pearson-Caxrlyle
4	1	3	1	3	0	2767	5533	1221	87	-1	
5	1	3	1	3	1	2767	5538	289	68	93.289574	Above:
5	1	3	1	3	2	3124	5533	456	87	90.914764	Shantique
5	1	3	1	3	3	3632	5542	356	64	95.304550	Pearson
3	1	3	2	0	0	2867	5684	1580	89	-1	
4	1	3	2	1	0	2867	5684	1580	89	-1	
5	1	3	2	1	1	2867	5684	687	89	90.237038	Biographies
5	1	3	2	1	2	3483	5679	58	98	78.487358	—
5	1	3	2	1	3	3633	5706	101	47	96.208908	on
5	1	3	2	1	4	3786	5688	150	69	96.411469	the
5	1	3	2	1	5	3988	5690	202	65	96.738358	next
5	1	3	2	1	6	4243	5703	204	65	96.629570	page
2	1	4	0	0	0	4120	6681	693	3	-1	
3	1	4	1	0	0	4120	6681	693	3	-1	
4	1	4	1	1	0	4120	6681	693	3	-1	
5	1	4	1	1	1	4120	6681	693	3	95.000000	 
2	1	5	0	0	0	3262	6683	491	4	-1	
3	1	5	1	0	0	3262	6683	491	4	-1	
4	1	5	1	1	0	3262	6683	491	4	-1	
5	1	5	1	1	1	3262	6683	491	4	95.000000	 
2	1	6	0	0	0	2152	6686	546	3	-1	
3	1	6	1	0	0	2152	6686	546	3	-1	
4	1	6	1	1	0	2152	6686	546	3	-1	
5	1	6	1	1	1	2152	6686	546	3	95.000000	 
2	1	7	0	0	0	396	6687	355	4	-1	
3	1	7	1	0	0	396	6687	355	4	-1	
4	1	7	1	1	0	396	6687	355	4	-1	
5	1	7	1	1	1	396	6687	355	4	95.000000	 
2	1	8	0	0	0	0	6703	3	355	-1	
3	1	8	1	0	0	0	6703	3	355	-1	
4	1	8	1	1	0	0	6703	3	355	-1	
5	1	8	1	1	1	0	6703	3	355	95.000000	 
2	1	9	0	0	0	1470	6687	511	3	-1	
3	1	9	1	0	0	1470	6687	511	3	-1	
4	1	9	1	1	0	1470	6687	511	3	-1	
5	1	9	1	1	1	1470	6687	511	3	95.000000	 
