level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	7084	9742	-1	
2	1	1	0	0	0	0	1301	7084	7887	-1	
3	1	1	1	0	0	0	1301	7084	7887	-1	
4	1	1	1	1	0	0	1301	6662	222	-1	
5	1	1	1	1	1	0	1301	750	222	95.000000	  
5	1	1	1	1	2	4123	1301	2539	222	95.000000	  
4	1	1	1	2	0	0	1523	6662	102	-1	
5	1	1	1	2	1	0	1523	750	102	95.000000	 
5	1	1	1	2	2	4640	1523	2022	102	95.000000	 
4	1	1	1	3	0	0	1625	6662	205	-1	
5	1	1	1	3	1	0	1625	750	205	95.000000	  
5	1	1	1	3	2	4640	1625	2022	205	95.000000	  
4	1	1	1	4	0	0	1830	6662	143	-1	
5	1	1	1	4	1	0	1830	750	143	95.000000	  
5	1	1	1	4	2	4640	1830	2022	143	95.000000	  
4	1	1	1	5	0	0	1973	6662	114	-1	
5	1	1	1	5	1	0	1973	750	114	95.000000	 
5	1	1	1	5	2	4640	1973	2022	114	95.000000	 
4	1	1	1	6	0	0	2087	6662	277	-1	
5	1	1	1	6	1	0	2087	750	277	95.000000	   
5	1	1	1	6	2	5628	2087	1034	277	95.000000	   
4	1	1	1	7	0	0	2364	6662	171	-1	
5	1	1	1	7	1	0	2364	750	171	95.000000	  
5	1	1	1	7	2	5628	2364	1034	171	95.000000	  
4	1	1	1	8	0	0	2535	6662	112	-1	
5	1	1	1	8	1	0	2535	750	112	95.000000	 
5	1	1	1	8	2	5628	2535	1034	112	95.000000	 
4	1	1	1	9	0	0	7690	7084	1498	-1	
5	1	1	1	9	1	0	7690	7084	1498	95.000000	       
2	1	2	0	0	0	985	1391	410	88	-1	
3	1	2	1	0	0	985	1391	410	88	-1	
4	1	2	1	1	0	985	1391	410	88	-1	
5	1	2	1	1	1	985	1391	410	88	96.141335	NAME:
2	1	3	0	0	0	986	1668	1132	1640	-1	
3	1	3	1	0	0	986	1668	1132	1500	-1	
4	1	3	1	1	0	987	1668	1039	90	-1	
5	1	3	1	1	1	987	1669	340	88	95.569016	DATE
5	1	3	1	1	2	1373	1668	168	90	96.513100	OF
5	1	3	1	1	3	1591	1669	435	87	96.138115	BIRTH:
4	1	3	1	2	0	986	1806	1116	93	-1	
5	1	3	1	2	1	986	1807	420	92	96.480484	PLACE
5	1	3	1	2	2	1452	1806	169	93	96.139458	OF
5	1	3	1	2	3	1672	1807	430	88	96.175705	BIRTH:
4	1	3	1	3	0	986	1949	1132	92	-1	
5	1	3	1	3	1	986	1949	675	92	91.655464	MOTHER’S
5	1	3	1	3	2	1708	1951	410	86	96.491875	NAME:
4	1	3	1	4	0	990	2088	1088	90	-1	
5	1	3	1	4	1	990	2088	634	90	96.186783	FATHER’S
5	1	3	1	4	2	1669	2090	409	87	96.585403	NAME:
4	1	3	1	5	0	990	2231	927	89	-1	
5	1	3	1	5	1	990	2232	396	87	96.267006	BIRTH
5	1	3	1	5	2	1436	2231	481	89	96.171776	ORDER:
4	1	3	1	6	0	989	2367	904	92	-1	
5	1	3	1	6	1	989	2367	904	92	95.554619	OCCUPATION:
4	1	3	1	7	0	989	2509	576	92	-1	
5	1	3	1	7	1	989	2509	576	92	96.025230	SCHOOL:
4	1	3	1	8	0	990	2648	1009	92	-1	
5	1	3	1	8	1	990	2648	1009	92	96.337418	RELATIONSHIP:
4	1	3	1	9	0	995	2790	766	92	-1	
