level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	5195	7144	-1	
2	1	1	0	0	0	0	0	4985	6772	-1	
3	1	1	1	0	0	0	0	4985	6772	-1	
4	1	1	1	1	0	0	0	4892	1130	-1	
5	1	1	1	1	1	0	0	4892	1130	95.000000	     
5	1	1	1	1	2	1766	536	3126	25	95.000000	 
4	1	1	1	2	0	0	1151	280	930	-1	
5	1	1	1	2	1	0	1151	280	930	95.000000	  
4	1	1	1	3	0	0	2081	280	237	-1	
5	1	1	1	3	1	0	2081	280	237	95.000000	 
4	1	1	1	4	0	0	2318	280	255	-1	
5	1	1	1	4	1	0	2318	280	255	95.000000	  
4	1	1	1	5	0	0	2573	280	156	-1	
5	1	1	1	5	1	0	2573	280	156	95.000000	  
4	1	1	1	6	0	0	2729	280	183	-1	
5	1	1	1	6	1	0	2729	280	183	95.000000	  
4	1	1	1	7	0	0	2912	280	270	-1	
5	1	1	1	7	1	0	2912	280	270	95.000000	  
4	1	1	1	8	0	0	3182	280	112	-1	
5	1	1	1	8	1	0	3182	280	112	95.000000	  
4	1	1	1	9	0	0	3294	280	323	-1	
5	1	1	1	9	1	0	3294	280	323	95.000000	   
4	1	1	1	10	0	0	3617	280	299	-1	
5	1	1	1	10	1	0	3617	280	299	95.000000	  
4	1	1	1	11	0	0	3916	280	335	-1	
5	1	1	1	11	1	0	3916	280	335	95.000000	     
4	1	1	1	12	0	0	4251	280	299	-1	
5	1	1	1	12	1	0	4251	280	299	95.000000	   
4	1	1	1	13	0	0	4550	280	160	-1	
5	1	1	1	13	1	0	4550	280	160	95.000000	 
4	1	1	1	14	0	0	4710	664	609	-1	
5	1	1	1	14	1	0	4710	664	609	95.000000	    
4	1	1	1	15	0	0	5319	4985	1453	-1	
5	1	1	1	15	1	0	5319	4985	1453	95.000000	    
2	1	2	0	0	0	297	610	699	84	-1	
3	1	2	1	0	0	297	610	699	84	-1	
4	1	2	1	1	0	297	610	699	84	-1	
5	1	2	1	1	1	297	620	135	68	96.485344	The
5	1	2	1	1	2	458	613	423	70	96.485344	Foundation
5	1	2	1	1	3	910	610	86	84	96.812950	of
2	1	3	0	0	0	300	678	1466	310	-1	
3	1	3	1	0	0	300	678	1466	310	-1	
4	1	3	1	1	0	300	678	1466	310	-1	
5	1	3	1	1	1	300	678	1466	310	0.000000	ARUINSWICK
5	1	3	1	1	2	1667	579	109	433	56.025589	|
2	1	4	0	0	0	883	892	737	86	-1	
3	1	4	1	0	0	883	892	737	86	-1	
4	1	4	1	1	0	883	892	737	86	-1	
5	1	4	1	1	1	883	898	421	80	96.409866	Community
5	1	4	1	1	2	1336	892	284	82	96.324982	College
2	1	5	0	0	0	285	943	4623	101	-1	
3	1	5	1	0	0	285	943	4623	101	-1	
4	1	5	1	1	0	285	943	4623	101	-1	
5	1	5	1	1	1	285	943	4623	101	95.000000	 
2	1	6	0	0	0	2898	1007	2008	96	-1	
3	1	6	1	0	0	2898	1007	2008	96	-1	
4	1	6	1	1	0	2898	1007	2008	96	-1	
5	1	6	1	1	1	2898	1038	134	57	95.919640	P.O.
5	1	6	1	1	2	3053	1036	134	57	96.654305	Box
5	1	6	1	1	3	3207	1033	80	56	93.240562	30
5	1	6	1	1	4	3327	1053	23	22	72.537376	«
5	1	6	1	1	5	3392	1030	239	73	96.260361	Supply,
5	1	6	1	1	6	3651	1026	179	57	96.740257	North
5	1	6	1	1	7	3853	1020	261	58	96.950790	Carolina
5	1	6	1	1	8	4131	1015	191	58	93.152740	28462
5	1	6	1	1	9	4364	1035	23	22	1.016731	»
5	1	6	1	1	10	4428	1012	163	68	96.963081	(919)
5	1	6	1	1	11	4606	1007	300	60	96.253204	754-6900
2	1	7	0	0	0	650	1958	671	82	-1	
3	1	7	1	0	0	650	1958	671	82	-1	
4	1	7	1	1	0	650	1958	671	82	-1	
5	1	7	1	1	1	650	1960	417	80	1.422815	APEIL-2O,-
5	1	7	1	1	2	1130	1958	191	65	47.175312	1992
2	1	8	0	0	0	654	2356	1063	288	-1	
3	1	8	1	0	0	654	2356	1063	288	-1	
4	1	8	1	1	0	654	2356	856	76	-1	
5	1	8	1	1	1	654	2374	153	58	96.281593	Mr.
5	1	8	1	1	2	867	2370	249	59	95.544426	Jesse
5	1	8	1	1	3	1161	2356	349	69	95.544426	Francis
4	1	8	1	2	0	660	2456	1057	78	-1	
5	1	8	1	2	1	660	2470	142	64	62.073811	511
5	1	8	1	2	2	849	2463	269	68	93.295853	North
5	1	8	1	2	3	1165	2457	220	69	62.102856	Lord
5	1	8	1	2	4	1430	2456	287	66	95.310501	Street
4	1	8	1	3	0	659	2558	1001	86	-1	
5	1	8	1	3	1	659	2567	514	77	95.776726	Southport,
5	1	8	1	3	2	1233	2566	128	62	95.727821	NC
5	1	8	1	3	3	1411	2558	249	67	92.141075	28461
2	1	9	0	0	0	664	2765	865	72	-1	
3	1	9	1	0	0	664	2765	865	72	-1	
4	1	9	1	1	0	664	2765	865	72	-1	
5	1	9	1	1	1	664	2778	217	59	95.425140	Dear
