level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	5195	7144	-1	
2	1	1	0	0	0	0	999	1567	5403	-1	
3	1	1	1	0	0	0	999	1567	5403	-1	
4	1	1	1	1	0	0	999	1040	216	-1	
5	1	1	1	1	1	0	999	1040	216	95.000000	 
4	1	1	1	2	0	0	1215	1040	153	-1	
5	1	1	1	2	1	0	1215	1040	153	95.000000	 
4	1	1	1	3	0	0	1368	1040	152	-1	
5	1	1	1	3	1	0	1368	1040	152	95.000000	 
4	1	1	1	4	0	0	1520	1040	150	-1	
5	1	1	1	4	1	0	1520	1040	150	95.000000	 
4	1	1	1	5	0	0	1670	1040	135	-1	
5	1	1	1	5	1	0	1670	1040	135	95.000000	 
4	1	1	1	6	0	0	1805	1040	144	-1	
5	1	1	1	6	1	0	1805	1040	144	95.000000	 
4	1	1	1	7	0	0	1949	1040	171	-1	
5	1	1	1	7	1	0	1949	1040	171	95.000000	  
4	1	1	1	8	0	0	2120	1040	166	-1	
5	1	1	1	8	1	0	2120	1040	166	95.000000	 
4	1	1	1	9	0	0	2286	1040	132	-1	
5	1	1	1	9	1	0	2286	1040	132	95.000000	 
4	1	1	1	10	0	0	2418	1040	255	-1	
5	1	1	1	10	1	0	2418	1040	255	95.000000	  
4	1	1	1	11	0	0	2673	1040	216	-1	
5	1	1	1	11	1	0	2673	1040	216	95.000000	 
4	1	1	1	12	0	0	2889	1040	145	-1	
5	1	1	1	12	1	0	2889	1040	145	95.000000	 
4	1	1	1	13	0	0	3034	1040	154	-1	
5	1	1	1	13	1	0	3034	1040	154	95.000000	 
4	1	1	1	14	0	0	3188	1040	252	-1	
5	1	1	1	14	1	0	3188	1040	252	95.000000	  
4	1	1	1	15	0	0	3440	1040	197	-1	
5	1	1	1	15	1	0	3440	1040	197	95.000000	 
4	1	1	1	16	0	0	3637	1040	175	-1	
5	1	1	1	16	1	0	3637	1040	175	95.000000	 
4	1	1	1	17	0	0	3812	1567	786	-1	
5	1	1	1	17	1	0	3812	1567	786	95.000000	  
4	1	1	1	18	0	0	4598	1358	1804	-1	
5	1	1	1	18	1	0	4598	1358	1804	95.000000	  
2	1	2	0	0	0	1041	1053	3519	566	-1	
3	1	2	1	0	0	1041	1053	3519	566	-1	
4	1	2	1	1	0	1283	1053	3167	108	-1	
5	1	2	1	1	1	1283	1074	359	87	80.483238	During
5	1	2	1	1	2	1714	1076	293	82	95.928520	World
5	1	2	1	1	3	2081	1079	171	72	94.151764	War
5	1	2	1	1	4	2328	1079	155	71	93.973862	II,
5	1	2	1	1	5	2567	1072	114	68	96.903091	he
5	1	2	1	1	6	2747	1086	173	48	96.827766	was
5	1	2	1	1	7	2997	1063	476	71	96.517395	inducted
5	1	2	1	1	8	3548	1060	233	70	96.713181	into
5	1	2	1	1	9	3850	1061	175	68	96.616653	the
5	1	2	1	1	10	4093	1053	357	73	96.182648	United
4	1	2	1	2	0	1042	1209	3518	106	-1	
5	1	2	1	2	1	1042	1235	354	67	96.787689	States
5	1	2	1	2	2	1467	1237	235	78	95.592224	Navy
5	1	2	1	2	3	1775	1228	173	67	95.592224	and
5	1	2	1	2	4	2023	1226	352	69	5.035706	served
5	1	2	1	2	5	2447	1219	170	71	96.696884	his
5	1	2	1	2	6	2692	1222	414	81	96.580841	country
5	1	2	1	2	7	3182	1213	111	72	96.141205	in
5	1	2	1	2	8	3365	1217	172	69	93.291298	the
5	1	2	1	2	9	3605	1209	420	72	90.061394	Hawiian
5	1	2	1	2	10	4100	1210	460	68	96.170067	Islands.
4	1	2	1	3	0	1041	1360	3413	107	-1	
5	1	2	1	3	1	1041	1392	115	63	96.280815	He
5	1	2	1	3	2	1222	1379	423	73	96.280815	married
5	1	2	1	3	3	1717	1381	291	86	96.288475	Sally
5	1	2	1	3	4	2082	1382	354	80	94.673653	Cooper
5	1	2	1	3	5	2512	1372	110	72	95.471024	in
5	1	2	1	3	6	2689	1382	179	63	96.317276	New
5	1	2	1	3	7	2936	1375	282	76	96.583603	York,
5	1	2	1	3	8	3301	1365	299	74	96.573280	while
5	1	2	1	3	9	3670	1368	113	69	96.874260	he
5	1	2	1	3	10	3850	1384	172	50	96.461937	was
5	1	2	1	3	11	4099	1360	110	71	96.662636	in
5	1	2	1	3	12	4281	1362	173	70	96.982773	the
