level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	5195	7144	-1	
2	1	1	0	0	0	1414	194	2862	3054	-1	
3	1	1	1	0	0	1414	194	2862	3054	-1	
4	1	1	1	1	0	1414	194	2862	3054	-1	
5	1	1	1	1	1	1414	194	2862	3054	95.000000	 
2	1	2	0	0	0	1820	3578	2022	164	-1	
3	1	2	1	0	0	1820	3578	2022	164	-1	
4	1	2	1	1	0	1820	3578	2022	164	-1	
5	1	2	1	1	1	1820	3583	154	154	68.405167	@
5	1	2	1	1	2	2055	3578	152	154	91.166161	©
5	1	2	1	1	3	2277	3620	1094	84	21.947514	witiswisertrrancs
5	1	2	1	1	4	3481	3581	155	153	77.938210	@
5	1	2	1	1	5	3689	3588	153	154	77.938210	@
2	1	3	0	0	0	972	4062	3517	254	-1	
3	1	3	1	0	0	972	4062	3517	254	-1	
4	1	3	1	1	0	1158	4062	3331	88	-1	
5	1	3	1	1	1	1158	4089	42	58	42.526192	i
5	1	3	1	1	2	1277	4101	113	46	93.559952	am
5	1	3	1	1	3	1460	4082	173	68	95.356400	the
5	1	3	1	1	4	1706	4080	354	67	96.275948	fourth
5	1	3	1	1	5	2131	4074	292	70	95.673798	child
5	1	3	1	1	6	2497	4077	106	65	96.538956	of
5	1	3	1	1	7	2681	4080	290	62	93.287567	James
5	1	3	1	1	8	3045	4079	98	62	88.519630	H.
5	1	3	1	1	9	3230	4074	172	64	95.623772	and
5	1	3	1	1	10	3474	4071	291	69	93.943604	Pearl
5	1	3	1	1	11	3840	4071	97	66	3.120518	©)
5	1	3	1	1	12	4022	4062	467	81	74.390030	Francis;
4	1	3	1	2	0	972	4230	1256	86	-1	
5	1	3	1	2	1	972	4235	232	65	73.822678	berm
5	1	3	1	2	2	1278	4236	354	80	92.570992	August
5	1	3	1	2	3	1711	4233	152	78	45.346992	11,
5	1	3	1	2	4	1956	4230	272	69	95.718834	1913.
2	1	4	0	0	0	1159	4524	3345	85	-1	
3	1	4	1	0	0	1159	4524	3345	85	-1	
4	1	4	1	1	0	1159	4524	3345	85	-1	
5	1	4	1	1	1	1159	4545	43	58	46.439953	I
5	1	4	1	1	2	1279	4557	114	46	94.276787	am
5	1	4	1	1	3	1457	4532	420	71	90.853676	married
5	1	4	1	1	4	1951	4538	111	64	96.847649	to
5	1	4	1	1	5	2134	4535	171	67	96.268394	the
5	1	4	1	1	6	2380	4532	399	76	93.301811	former,
5	1	4	1	1	7	2864	4534	404	64	58.154377	Vera.G.
5	1	4	1	1	8	3354	4529	416	80	95.763168	Ragland
5	1	4	1	1	9	3842	4528	172	65	75.182587	and
5	1	4	1	1	10	4083	4541	115	50	75.182587	we
5	1	4	1	1	11	4270	4524	234	66	93.039673	have
2	1	5	0	0	0	975	4678	2904	84	-1	
3	1	5	1	0	0	975	4678	2904	84	-1	
4	1	5	1	1	0	975	4678	2904	84	-1	
5	1	5	1	1	1	975	4690	293	66	95.820305	three
5	1	5	1	1	2	1342	4683	523	79	96.054886	children,
5	1	5	1	1	3	1950	4691	234	62	96.831451	Vera
5	1	5	1	1	4	2256	4689	281	71	96.484932	Lene,
5	1	5	1	1	5	2619	4678	355	70	96.832573	Willis
5	1	5	1	1	6	3050	4685	158	62	21.180820	Jr.
5	1	5	1	1	7	3295	4681	169	65	96.469139	and
5	1	5	1	1	8	3537	4684	342	62	89.102623	Renee.
2	1	6	0	0	0	972	4972	3410	251	-1	
3	1	6	1	0	0	972	4972	3410	251	-1	
4	1	6	1	1	0	1161	4972	3221	97	-1	
5	1	6	1	1	1	1161	4997	43	59	92.867508	I
5	1	6	1	1	2	1281	4990	475	68	95.426659	attended
5	1	6	1	1	3	1828	4983	353	72	95.426659	Daniel
5	1	6	1	1	4	2257	4985	352	84	95.828613	Chapel
5	1	6	1	1	5	2686	4985	595	80	96.448776	elementary
5	1	6	1	1	6	3359	4979	350	68	96.476967	school
5	1	6	1	1	7	3783	4981	172	65	96.481255	and
5	1	6	1	1	8	4037	4972	345	87	96.661171	joined
4	1	6	1	2	0	972	5131	2237	92	-1	
5	1	6	1	2	1	972	5138	354	73	95.801575	Daniel
5	1	6	1	2	2	1401	5141	353	82	93.136047	Chapel
5	1	6	1	2	3	1828	5135	418	72	90.560646	Babtist
5	1	6	1	2	4	2318	5138	356	66	96.830856	Church
5	1	6	1	2	5	2750	5131	107	71	96.804466	in
5	1	6	1	2	6	2935	5134	274	68	95.666290	1924.
2	1	7	0	0	0	965	5428	3662	553	-1	
3	1	7	1	0	0	965	5428	3662	553	-1	
4	1	7	1	1	0	1161	5428	3151	92	-1	
5	1	7	1	1	1	1161	5449	43	58	39.284817	tT
5	1	7	1	1	2	1281	5443	476	67	94.566605	attended
5	1	7	1	1	3	1833	5443	413	64	96.009094	Eastman
5	1	7	1	1	4	2317	5436	237	84	96.235901	High
5	1	7	1	1	5	2627	5437	351	67	64.369080	School)
5	1	7	1	1	6	3053	5437	171	64	35.302540	and»
5	1	7	1	1	7	3300	5430	475	71	0.000000	Eingshed:
5	1	7	1	1	8	3849	5428	108	70	58.744682	1m
5	1	7	1	1	9	4037	5430	275	67	27.740660	11936.
4	1	7	1	2	0	965	5575	3539	93	-1	
5	1	7	1	2	1	965	5589	59	71	50.143044	=
5	1	7	1	2	2	1100	5593	413	68	95.076294	entered
5	1	7	1	2	3	1583	5592	300	67	92.729782	North
5	1	7	1	2	4	1953	5587	478	70	95.722412	Carolina
5	1	7	1	2	5	2504	5575	412	89	96.318092	Centra}
5	1	7	1	2	6	2992	5581	597	87	95.815079	University
5	1	7	1	2	7	3667	5581	107	70	96.579163	in
5	1	7	1	2	8	3848	5584	172	67	96.579163	the
5	1	7	1	2	9	4090	5580	233	66	94.696587	Fall
5	1	7	1	2	10	4398	5580	106	65	96.612251	of
4	1	7	1	3	0	983	5731	3644	99	-1	
5	1	7	1	3	1	983	5746	222	67	95.632721	1936
5	1	7	1	3	2	1283	5748	169	65	95.632721	and
5	1	7	1	3	3	1526	5745	537	83	95.986084	graduated
5	1	7	1	3	4	2133	5739	237	72	96.247780	with
5	1	7	1	3	5	2443	5761	51	46	95.272049	a
5	1	7	1	3	6	2563	5746	221	64	94.350403	B.S.
5	1	7	1	3	7	2868	5748	358	74	96.229164	Degree
5	1	7	1	3	8	3301	5735	108	70	96.036423	in
5	1	7	1	3	9	3487	5736	276	68	95.733734	1940.
5	1	7	1	3	10	3844	5731	299	72	95.378960	While
5	1	7	1	3	11	4206	5734	296	96	95.378960	there
5	1	7	1	3	12	4584	5737	43	60	96.549011	I
4	1	7	1	4	0	986	5889	2165	92	-1	
5	1	7	1	4	1	986	5895	346	86	95.708786	joined
5	1	7	1	4	2	1406	5899	172	67	96.299538	the
5	1	7	1	4	3	1647	5904	297	77	95.848526	Omega
5	1	7	1	4	4	2016	5892	169	71	95.964325	Psi
5	1	7	1	4	5	2259	5892	172	70	95.740967	Phi
5	1	7	1	4	6	2503	5889	648	87	95.426498	Fraternity.
2	1	8	0	0	0	2378	6222	124	131	-1	
3	1	8	1	0	0	2378	6222	124	183	-1	
4	1	8	1	1	0	2378	6222	124	131	-1	
5	1	8	1	1	1	2378	6222	124	131	0.000000	3
2	1	9	0	0	0	4208	6674	419	4	-1	
3	1	9	1	0	0	4208	6674	419	4	-1	
4	1	9	1	1	0	4208	6674	419	4	-1	
5	1	9	1	1	1	4208	6674	419	4	95.000000	 
2	1	10	0	0	0	3641	6677	415	4	-1	
3	1	10	1	0	0	3641	6677	415	4	-1	
4	1	10	1	1	0	3641	6677	415	4	-1	
5	1	10	1	1	1	3641	6677	415	4	95.000000	 
2	1	11	0	0	0	2883	6680	461	5	-1	
3	1	11	1	0	0	2883	6680	461	5	-1	
4	1	11	1	1	0	2883	6680	461	5	-1	
5	1	11	1	1	1	2883	6680	461	5	95.000000	 
