level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	5195	7144	-1	
2	1	1	0	0	0	1629	0	2292	76	-1	
3	1	1	1	0	0	1629	0	2292	119	-1	
4	1	1	1	1	0	1629	0	2292	76	-1	
5	1	1	1	1	1	1629	0	160	98	14.124813	Sh
5	1	1	1	1	2	1837	0	409	71	20.200409	wR
5	1	1	1	1	3	2286	0	279	73	38.159199	ER
5	1	1	1	1	4	2784	0	140	74	39.615822	RC
5	1	1	1	1	5	2988	0	181	98	55.881252	ARS
5	1	1	1	1	6	3763	0	158	6	37.304058	RAR,”
2	1	2	0	0	0	5098	638	97	358	-1	
3	1	2	1	0	0	5098	638	97	358	-1	
4	1	2	1	1	0	5098	638	97	358	-1	
5	1	2	1	1	1	5098	638	97	358	95.000000	 
2	1	3	0	0	0	1640	1274	5	343	-1	
3	1	3	1	0	0	1640	1274	5	343	-1	
4	1	3	1	1	0	1640	1274	5	343	-1	
5	1	3	1	1	1	1640	1274	5	343	95.000000	 
2	1	4	0	0	0	0	0	4891	3103	-1	
3	1	4	1	0	0	0	0	4891	3103	-1	
4	1	4	1	1	0	0	0	4891	3103	-1	
5	1	4	1	1	1	0	0	4891	3103	95.000000	 
2	1	5	0	0	0	0	3116	3421	651	-1	
3	1	5	1	0	0	0	3116	3421	647	-1	
4	1	5	1	1	0	0	3116	1329	415	-1	
5	1	5	1	1	1	0	3116	274	415	61.065186	\N
5	1	5	1	1	2	562	3263	37	78	70.755135	|.
5	1	5	1	1	3	868	3262	461	80	60.331280	PERSONAL
4	1	5	1	2	0	0	3402	3421	365	-1	
5	1	5	1	2	1	0	3402	274	365	55.974686	NS
5	1	5	1	2	2	871	3507	55	73	31.536831	iF
5	1	5	1	2	3	1179	3505	273	97	92.908180	Eighthh
5	1	5	1	2	4	1488	3505	164	77	96.826904	child
5	1	5	1	2	5	1691	3505	55	75	96.826904	in
5	1	5	1	2	6	1779	3505	113	77	96.464813	the
5	1	5	1	2	7	1922	3504	215	96	96.581360	family
5	1	5	1	2	8	2170	3504	65	77	96.772247	of
5	1	5	1	2	9	2266	3504	242	77	92.920387	James
5	1	5	1	2	10	2543	3503	73	76	92.920387	H.
5	1	5	1	2	11	2650	3503	133	77	96.918633	and
5	1	5	1	2	12	2821	3502	184	77	92.843811	Pearl
5	1	5	1	2	13	3041	3499	73	80	92.627747	C.
5	1	5	1	2	14	3156	3502	265	77	96.822792	Francis
4	1	5	1	3	0	193	3604	81	78	-1	
5	1	5	1	3	1	193	3604	81	78	14.634447	x
2	1	6	0	0	0	865	3741	1186	98	-1	
3	1	6	1	0	0	865	3741	1186	98	-1	
4	1	6	1	1	0	865	3741	1186	98	-1	
5	1	6	1	1	1	865	3743	64	74	62.089535	2,
5	1	6	1	1	2	1176	3741	169	77	96.637390	Born
5	1	6	1	1	3	1378	3741	297	98	95.925049	January
5	1	6	1	1	4	1707	3743	107	86	96.344994	27,
5	1	6	1	1	5	1854	3743	197	74	96.697739	1919.
2	1	7	0	0	0	5103	3251	92	319	-1	
3	1	7	1	0	0	5103	3251	92	319	-1	
4	1	7	1	1	0	5103	3251	92	319	-1	
5	1	7	1	1	1	5103	3251	92	319	95.000000	 
2	1	8	0	0	0	0	3850	4548	383	-1	
3	1	8	1	0	0	0	3850	4548	379	-1	
4	1	8	1	1	0	232	3850	41	67	-1	
5	1	8	1	1	1	232	3850	41	67	0.000000	.
4	1	8	1	2	0	0	3861	4548	372	-1	
5	1	8	1	2	1	0	3861	279	372	82.358803	NS
5	1	8	1	2	2	867	3981	62	75	19.621887	3:
5	1	8	1	2	3	1176	3979	276	78	96.536690	Married
5	1	8	1	2	4	1485	3986	68	70	96.546967	to
5	1	8	1	2	5	1579	3979	212	77	96.521492	Annie
5	1	8	1	2	6	1828	3979	149	77	96.144051	Inez
5	1	8	1	2	7	2013	3979	222	77	96.144051	Evans
5	1	8	1	2	8	2273	3978	264	78	96.288620	Francis
5	1	8	1	2	9	2566	3978	150	77	96.568626	who
5	1	8	1	2	10	2748	3976	261	99	96.344368	passed
5	1	8	1	2	11	3043	3994	190	80	96.456627	away
5	1	8	1	2	12	3266	3994	86	59	96.770187	on
5	1	8	1	2	13	3387	3974	225	79	96.939552	March
5	1	8	1	2	14	3652	3976	102	86	96.388809	15,
5	1	8	1	2	15	3795	3976	177	75	96.388809	1990
5	1	8	1	2	16	4005	3973	164	77	96.923485	after
5	1	8	1	2	17	4202	3973	88	74	96.951996	42
5	1	8	1	2	18	4324	3970	224	98	96.633690	happy
4	1	8	1	3	0	162	4079	111	71	-1	
5	1	8	1	3	1	162	4079	111	71	8.424520	“4
2	1	9	0	0	0	0	4098	2344	386	-1	
3	1	9	1	0	0	0	4098	2344	386	-1	
4	1	9	1	1	0	0	4098	2344	290	-1	
5	1	9	1	1	1	0	4100	272	288	61.407784	S
5	1	9	1	1	2	1174	4098	134	78	97.016357	and
5	1	9	1	1	3	1345	4098	411	78	96.395485	memorable
5	1	9	1	1	4	1790	4116	199	80	96.658295	years
5	1	9	1	1	5	2020	4098	324	98	95.681274	together.
4	1	9	1	2	0	0	4208	273	276	-1	
5	1	9	1	2	1	0	4208	273	276	66.178116	SS
2	1	10	0	0	0	0	4403	1360	297	-1	
3	1	10	1	0	0	0	4403	1360	288	-1	
4	1	10	1	1	0	0	4403	272	133	-1	
5	1	10	1	1	1	0	4403	272	133	48.505268	NS
4	1	10	1	2	0	19	4403	1341	297	-1	
5	1	10	1	2	1	19	4403	244	297	38.143791	SS
5	1	10	1	2	2	562	4576	58	76	43.026779	ll.
5	1	10	1	2	3	868	4575	492	80	96.308762	EDUCATION
2	1	11	0	0	0	0	4639	5150	1684	-1	
3	1	11	1	0	0	0	4639	4542	365	-1	
4	1	11	1	1	0	0	4639	4542	365	-1	
5	1	11	1	1	1	0	4639	274	365	56.699425	NN
5	1	11	1	1	2	871	4815	58	74	68.331238	i
5	1	11	1	1	3	1175	4811	825	100	91.598137	CompletedElementary
5	1	11	1	1	4	2049	4812	359	78	96.486053	Education
5	1	11	1	1	5	2453	4817	66	72	96.817314	at
5	1	11	1	1	6	2560	4811	114	77	96.450813	the
5	1	11	1	1	7	2720	4810	225	77	96.845955	Daniel
5	1	11	1	1	8	2994	4807	255	100	96.548782	Chapel
5	1	11	1	1	9	3300	4809	439	96	96.548782	Elementary;
5	1	11	1	1	10	3784	4806	133	78	96.292511	and
5	1	11	1	1	11	3964	4804	373	99	96.292511	graduated
5	1	11	1	1	12	4382	4803	160	78	96.804970	from
3	1	11	2	0	0	0	4913	3756	167	-1	
4	1	11	2	1	0	0	4913	3756	167	-1	
5	1	11	2	1	1	0	4913	272	167	29.117069	AN
5	1	11	2	1	2	1179	4935	321	78	96.520340	Eastman
5	1	11	2	1	3	1539	4933	161	101	96.400536	High
5	1	11	2	1	4	1735	4932	249	80	96.472366	School
5	1	11	2	1	5	2020	4934	55	76	96.889648	in
5	1	11	2	1	6	2115	4933	245	79	96.081711	Halifax
5	1	11	2	1	7	2393	4932	261	99	96.081711	County
5	1	11	2	1	8	2687	4951	82	59	96.930603	as
5	1	11	2	1	9	2802	4930	476	79	96.789276	Valedictorian
5	1	11	2	1	10	3313	4929	65	79	96.506020	of
5	1	11	2	1	11	3413	4948	104	80	96.912415	my
5	1	11	2	1	12	3549	4929	207	77	93.287216	class.
3	1	11	3	0	0	0	5027	4550	290	-1	
4	1	11	3	1	0	0	5027	4550	290	-1	
5	1	11	3	1	1	0	5027	266	290	56.578098	SS
5	1	11	3	1	2	866	5174	63	74	87.084694	2.
5	1	11	3	1	3	1180	5172	260	77	96.564079	Earned
5	1	11	3	1	4	1467	5190	42	59	96.749908	a
5	1	11	3	1	5	1537	5172	325	77	96.620232	Bachelor
5	1	11	3	1	6	1886	5171	66	77	96.990189	of
5	1	11	3	1	7	1976	5170	292	78	96.411430	Science
5	1	11	3	1	8	2298	5171	284	96	96.573639	Degree,
5	1	11	3	1	9	2612	5189	83	58	96.264992	as
5	1	11	3	1	10	2720	5189	40	58	96.264992	a
5	1	11	3	1	11	2785	5168	313	97	96.378746	self-help
