level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	5195	7144	-1	
2	1	1	0	0	0	876	722	1582	71	-1	
3	1	1	1	0	0	876	722	1582	71	-1	
4	1	1	1	1	0	876	722	1582	71	-1	
5	1	1	1	1	1	876	731	297	62	96.352646	DEBRA
5	1	1	1	1	2	1240	727	359	64	93.266327	JANICE
5	1	1	1	1	3	1671	725	301	63	90.481842	GUINN
5	1	1	1	1	4	2042	722	416	64	95.701828	FRANCIS
2	1	2	0	0	0	876	924	4121	1306	-1	
3	1	2	1	0	0	877	924	4120	186	-1	
4	1	2	1	1	0	877	924	4120	85	-1	
5	1	2	1	1	1	877	934	218	65	0.000000	DO;
5	1	2	1	1	2	1123	920	260	94	0.000000	B...22>
5	1	2	1	1	3	1424	932	178	77	21.547852	Mayet
5	1	2	1	1	4	1928	924	225	66	48.240028	957
5	1	2	1	1	5	4980	957	17	20	0.000000	.
4	1	2	1	2	0	879	1023	1403	87	-1	
5	1	2	1	2	1	879	1035	340	63	95.974304	PLACE:
5	1	2	1	2	2	1363	1035	349	75	96.196922	Bronx,
5	1	2	1	2	3	1796	1032	180	60	96.649849	New
5	1	2	1	2	4	2044	1023	238	68	96.606720	York
3	1	2	2	0	0	876	1125	1650	73	-1	
4	1	2	2	1	0	876	1125	1650	73	-1	
5	1	2	2	1	1	876	1136	405	62	96.429581	MOTHER:
5	1	2	2	1	2	1424	1130	366	65	96.211449	Marion
5	1	2	2	1	3	1859	1134	301	59	96.646965	Brown
5	1	2	2	1	4	2230	1125	296	67	96.719185	Guinn
3	1	2	3	0	0	879	1228	1221	71	-1	
4	1	2	3	1	0	879	1228	1221	71	-1	
5	1	2	3	1	1	879	1237	473	62	95.045364	FATHER:
5	1	2	3	1	2	1426	1234	297	62	96.718864	James
5	1	2	3	1	3	1797	1228	303	65	96.276649	Guinn
3	1	2	4	0	0	879	1326	1527	74	-1	
4	1	2	4	1	0	879	1326	1527	74	-1	
5	1	2	4	1	1	879	1339	295	61	93.527809	BIRTH
5	1	2	4	1	2	1243	1338	347	62	60.173820	ORDER?”
5	1	2	4	1	3	1737	1329	299	68	16.788683	-Pirst
5	1	2	4	1	4	2108	1326	298	68	38.350239	child
3	1	2	5	0	0	879	1424	2628	83	-1	
4	1	2	5	1	0	879	1424	2628	83	-1	
5	1	2	5	1	1	879	1436	649	65	95.436028	OCCUPATION:
5	1	2	5	1	2	1674	1427	851	68	96.176079	Administrative
5	1	2	5	1	3	2597	1424	417	83	93.562340	Project
5	1	2	5	1	4	3083	1428	424	75	93.562340	Manager
3	1	2	6	0	0	879	1520	3535	98	-1	
4	1	2	6	1	0	879	1520	3535	98	-1	
5	1	2	6	1	1	879	1540	774	65	91.961029	RELATIONSHIP:
5	1	2	6	1	2	1800	1531	912	87	91.866219	Daughter-in-law
5	1	2	6	1	3	2779	1528	111	68	96.191948	of
5	1	2	6	1	4	2963	1524	363	71	96.474770	Edward
5	1	2	6	1	5	3392	1522	241	68	96.481789	Mack
5	1	2	6	1	6	3701	1520	467	82	96.387253	Francis,
5	1	2	6	1	7	4256	1523	158	64	95.884201	Sr.
3	1	2	7	0	0	882	1625	3965	288	-1	
4	1	2	7	1	0	1799	1625	1942	83	-1	
5	1	2	7	1	1	1799	1632	240	68	95.910065	Wife
5	1	2	7	1	2	2109	1632	113	67	96.432892	of
5	1	2	7	1	3	2293	1631	357	68	95.895020	Edward
5	1	2	7	1	4	2717	1628	239	68	96.573715	Mack
5	1	2	7	1	5	3025	1625	468	83	96.579102	Francis,
5	1	2	7	1	6	3579	1628	162	64	96.787567	Jr.
4	1	2	7	2	0	882	1720	3858	92	-1	
5	1	2	7	2	1	882	1728	1082	84	90.276535	HOBBIES/INTERESTS:
5	1	2	7	2	2	2111	1733	539	68	92.587601	Childhood
5	1	2	7	2	3	2720	1730	592	79	95.838409	Education;
5	1	2	7	2	4	3395	1726	420	84	96.249901	vintage
5	1	2	7	2	5	3892	1723	338	80	95.938034	films;
5	1	2	7	2	6	4317	1720	423	83	96.487221	reading
4	1	2	7	3	0	882	1822	3965	91	-1	
5	1	2	7	3	1	882	1827	1511	85	90.723541	TALENTS/ABILITIES/SKILLS:
5	1	2	7	3	2	2537	1833	357	67	95.646912	Office
5	1	2	7	3	3	2963	1830	655	83	95.986488	management;
5	1	2	7	3	4	3704	1827	418	84	96.546066	project
5	1	2	7	3	5	4190	1822	657	84	95.763390	management;
3	1	2	8	0	0	884	1938	3606	292	-1	
4	1	2	8	1	0	1188	1938	1039	86	-1	
5	1	2	8	1	1	1188	1942	482	82	96.523102	computer
5	1	2	8	1	2	1745	1938	482	85	96.291206	literacy
4	1	2	8	2	0	884	2031	3606	96	-1	
5	1	2	8	2	1	884	2050	341	63	92.222664	LIKES:
5	1	2	8	2	2	1370	2044	979	83	90.347893	Diversity---many
5	1	2	8	2	3	2417	2041	540	67	96.067604	different
5	1	2	8	2	4	3031	2040	292	81	96.214043	types
5	1	2	8	2	5	3398	2035	111	68	95.951607	of
5	1	2	8	2	6	3582	2034	358	85	95.839897	people
5	1	2	8	2	7	4015	2034	111	65	93.294952	in
5	1	2	8	2	8	4192	2031	298	66	92.454216	work-
4	1	2	8	3	0	1188	2144	1583	86	-1	
5	1	2	8	3	1	1188	2145	297	85	96.639214	place
5	1	2	8	3	2	1555	2164	116	49	96.639664	or
5	1	2	8	3	3	1747	2145	353	68	96.359581	social
5	1	2	8	3	4	2176	2144	595	67	96.201675	activities
2	1	3	0	0	0	885	2234	3669	691	-1	
3	1	3	1	0	0	885	2234	3669	691	-1	
4	1	3	1	1	0	886	2234	3668	96	-1	
5	1	3	1	1	1	886	2253	523	64	93.779877	DISLIKES:
5	1	3	1	1	2	1558	2248	301	67	93.608711	Child
5	1	3	1	1	3	1929	2248	298	66	96.604774	abuse
5	1	3	1	1	4	2299	2246	172	68	96.835098	and
5	1	3	1	1	5	2540	2244	356	86	95.992531	people
5	1	3	1	1	6	2966	2243	177	65	96.584564	who
5	1	3	1	1	7	3220	2240	228	68	95.697952	feel
5	1	3	1	1	8	3524	2239	235	83	95.697952	they
5	1	3	1	1	9	3830	2255	173	50	96.477959	are
5	1	3	1	1	10	4077	2234	477	85	96.387535	superior
4	1	3	1	2	0	886	2336	3546	93	-1	
5	1	3	1	2	1	886	2353	477	62	93.126068	FAVORITE
5	1	3	1	2	2	1436	2338	778	83	92.414146	SAYING/MOTTO:
5	1	3	1	2	3	2359	2353	477	76	90.979797	Everyone
5	1	3	1	2	4	2911	2344	106	65	91.791397	is
5	1	3	1	2	5	3096	2338	972	86	88.166908	important---from
5	1	3	1	2	6	4137	2336	295	77	96.204994	those
4	1	3	1	3	0	1191	2438	3238	93	-1	
5	1	3	1	3	1	1191	2452	111	64	96.668449	at
5	1	3	1	3	2	1375	2450	173	66	96.214218	the
5	1	3	1	3	3	1619	2450	365	66	88.470955	bottom
5	1	3	1	3	4	2054	2448	110	68	88.470955	of
5	1	3	1	3	5	2242	2450	413	81	96.305740	society
5	1	3	1	3	6	2728	2450	109	63	96.408714	to
5	1	3	1	3	7	2910	2445	297	67	96.373009	those
5	1	3	1	3	8	3279	2445	111	65	96.373009	at
5	1	3	1	3	9	3463	2442	173	67	96.492638	the
5	1	3	1	3	10	3710	2444	219	80	95.238121	top.
5	1	3	1	3	11	4074	2446	113	59	88.275604	We
5	1	3	1	3	12	4259	2438	170	66	92.429695	all
4	1	3	1	4	0	1191	2542	2981	84	-1	
5	1	3	1	4	1	1191	2549	237	67	96.067719	need
5	1	3	1	4	2	1497	2550	239	66	96.564323	each
5	1	3	1	4	3	1806	2549	299	67	96.310051	other
5	1	3	1	4	4	2179	2552	110	64	96.778931	to
5	1	3	1	4	5	2358	2550	236	66	96.173378	make
5	1	3	1	4	6	2667	2549	170	65	96.173378	the
5	1	3	1	4	7	2906	2546	303	67	96.245964	world
5	1	3	1	4	8	3279	2564	51	47	96.709175	a
5	1	3	1	4	9	3401	2545	359	65	96.647896	better
5	1	3	1	4	10	3829	2542	343	84	96.149048	place.
4	1	3	1	5	0	885	2640	3669	96	-1	
5	1	3	1	5	1	885	2645	1084	82	91.340179	ASPIRATIONS/GOALS:
5	1	3	1	5	2	2117	2652	476	84	96.056541	Complete
5	1	3	1	5	3	2664	2649	528	86	96.062622	physical,
5	1	3	1	5	4	3277	2646	406	81	96.661919	mental,
5	1	3	1	5	5	3771	2643	175	68	95.651237	and
5	1	3	1	5	6	4019	2640	535	86	95.651237	spiritual
4	1	3	1	6	0	1197	2744	3300	92	-1	
