level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	5195	7144	-1	
2	1	1	0	0	0	1045	342	4150	5908	-1	
3	1	1	1	0	0	1045	342	4150	5908	-1	
4	1	1	1	1	0	1045	342	4150	740	-1	
5	1	1	1	1	1	1045	342	4150	740	95.000000	   
4	1	1	1	2	0	1045	1282	4150	234	-1	
5	1	1	1	2	1	1045	1282	4150	234	95.000000	    
4	1	1	1	3	0	1618	1516	3577	184	-1	
5	1	1	1	3	1	1618	1516	3577	184	95.000000	 
4	1	1	1	4	0	1618	1700	3577	603	-1	
5	1	1	1	4	1	1618	1700	3577	603	95.000000	  
4	1	1	1	5	0	1618	2565	3577	193	-1	
5	1	1	1	5	1	1618	2565	3577	193	95.000000	 
4	1	1	1	6	0	4302	3391	893	151	-1	
5	1	1	1	6	1	4302	3391	893	151	95.000000	   
4	1	1	1	7	0	4302	3542	893	152	-1	
5	1	1	1	7	1	4302	3542	893	152	95.000000	   
4	1	1	1	8	0	4302	3694	893	141	-1	
5	1	1	1	8	1	4302	3694	893	141	95.000000	   
4	1	1	1	9	0	4302	3835	893	161	-1	
5	1	1	1	9	1	4302	3835	893	161	95.000000	   
4	1	1	1	10	0	4302	3996	893	149	-1	
5	1	1	1	10	1	4302	3996	893	149	95.000000	   
4	1	1	1	11	0	4302	4145	893	154	-1	
5	1	1	1	11	1	4302	4145	893	154	95.000000	  
4	1	1	1	12	0	4302	4299	893	154	-1	
5	1	1	1	12	1	4302	4299	893	154	95.000000	  
4	1	1	1	13	0	4302	4453	893	144	-1	
5	1	1	1	13	1	4302	4453	893	144	95.000000	  
4	1	1	1	14	0	4302	4597	893	161	-1	
5	1	1	1	14	1	4302	4597	893	161	95.000000	 
4	1	1	1	15	0	4302	4758	893	133	-1	
5	1	1	1	15	1	4302	4758	893	133	95.000000	  
4	1	1	1	16	0	4302	4891	893	166	-1	
5	1	1	1	16	1	4302	4891	893	166	95.000000	  
4	1	1	1	17	0	4302	5057	893	157	-1	
5	1	1	1	17	1	4302	5057	893	157	95.000000	  
4	1	1	1	18	0	4302	5214	893	196	-1	
5	1	1	1	18	1	4302	5214	893	196	95.000000	   
4	1	1	1	19	0	4302	5410	893	157	-1	
5	1	1	1	19	1	4302	5410	893	157	95.000000	  
4	1	1	1	20	0	4302	5567	893	141	-1	
5	1	1	1	20	1	4302	5567	893	141	95.000000	 
4	1	1	1	21	0	3013	5708	2182	373	-1	
5	1	1	1	21	1	3013	5708	2182	373	95.000000	  
4	1	1	1	22	0	3013	6081	2182	169	-1	
5	1	1	1	22	1	3013	6081	2182	169	95.000000	 
2	1	2	0	0	0	363	752	689	784	-1	
3	1	2	1	0	0	363	739	681	797	-1	
4	1	2	1	1	0	363	752	317	750	-1	
5	1	2	1	1	1	456	1396	106	106	21.764397	S
5	1	2	1	1	2	363	752	317	604	56.306667	BV
4	1	2	1	2	0	760	846	126	599	-1	
5	1	2	1	2	1	760	846	126	599	57.565006	AN
4	1	2	1	3	0	850	911	140	625	-1	
5	1	2	1	3	1	850	911	140	625	44.424934	SA
4	1	2	1	4	0	974	840	78	566	-1	
5	1	2	1	4	1	1015	1386	25	20	1.827564	»
5	1	2	1	4	2	977	1189	71	73	40.125931	te,
5	1	2	1	4	3	998	1077	40	38	34.053452	a
5	1	2	1	4	4	974	925	78	52	0.000000	‘~
5	1	2	1	4	5	974	840	78	46	28.331070	Se
2	1	3	0	0	0	980	1480	72	798	-1	
3	1	3	1	0	0	980	1480	72	798	-1	
4	1	3	1	1	0	980	1480	72	798	-1	
5	1	3	1	1	1	982	2266	69	12	0.408964	»
5	1	3	1	1	2	986	2197	52	41	23.684467	es
5	1	3	1	1	3	999	2004	42	43	32.435982	~
5	1	3	1	1	4	980	1855	72	117	0.000000	a.
5	1	3	1	1	5	985	1805	65	22	21.911688	=~
5	1	3	1	1	6	1002	1695	39	37	27.740717	Oe
5	1	3	1	1	7	990	1620	49	44	0.000000	~
5	1	3	1	1	8	982	1480	57	103	48.576435	AS
2	1	4	0	0	0	749	1367	4	65	-1	
3	1	4	1	0	0	749	1367	4	65	-1	
4	1	4	1	1	0	749	1367	4	65	-1	
5	1	4	1	1	1	749	1367	4	65	95.000000	 
2	1	5	0	0	0	892	1528	226	420	-1	
3	1	5	1	0	0	892	1528	226	420	-1	
4	1	5	1	1	0	892	1895	22	23	-1	
5	1	5	1	1	1	892	1895	22	23	0.000000	‘
4	1	5	1	2	0	959	1528	22	16	-1	
5	1	5	1	2	1	959	1528	22	16	57.783218	4
4	1	5	1	3	0	1097	1629	21	319	-1	
5	1	5	1	3	1	1101	1857	17	91	13.585091	a
5	1	5	1	3	2	1090	1733	38	39	13.690853	ee
2	1	6	0	0	0	1132	2057	20	226	-1	
3	1	6	1	0	0	1132	2057	20	226	-1	
4	1	6	1	1	0	1132	2057	20	226	-1	
5	1	6	1	1	1	1149	2275	3	8	42.509060	=
5	1	6	1	1	2	1143	2203	3	4	16.094952	.
5	1	6	1	1	3	1132	2125	19	14	0.000000	~
5	1	6	1	1	4	1134	2057	8	8	0.000000	°
2	1	7	0	0	0	1048	1357	67	1004	-1	
3	1	7	1	0	0	1047	1357	68	1004	-1	
4	1	7	1	1	0	1048	1357	67	1004	-1	
5	1	7	1	1	1	1076	2347	11	14	61.561665	~
5	1	7	1	1	2	1059	2270	28	21	28.275270	*
5	1	7	1	1	3	1049	2091	66	128	30.804319	eS
5	1	7	1	1	4	1058	1880	34	24	58.396664	D>
5	1	7	1	1	5	1048	1760	40	42	52.865318	te
5	1	7	1	1	6	1055	1679	33	41	23.277908	Uh
